record_id,doi,title,baseline_decision,final_decision,final_exclusion_code,decision_reason,pending_reason,prisma_disposition,decision_source,scope_valid_repeats,causal_valid_repeats,human_adjudication_applied,record_audit
doi:10.1371/journal.pgen.1009083,10.1371/journal.pgen.1009083,Fine-tuning autophagy maximises lifespan and is associated with changes in mitochondrial gene expression in Drosophila.,manual_review,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,targeted_recovery_with_cached_runs,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_79c11f3d69e92dc2.json
doi:10.1371/journal.pone.0236679,10.1371/journal.pone.0236679,Characterisation of protein isoforms encoded by the Drosophila Glycogen Synthase Kinase 3 gene shaggy.,manual_review,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,v1.6.3_targeted_automatic_five_run_route,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.3_easy_auto/records/record_56b2c1af6bafb6d2.json
doi:10.1371/journal.pone.0262488,10.1371/journal.pone.0262488,Loss of the transcription repressor ZHX3 induces senescence-associated gene expression and mitochondrial-nucleolar activation.,assessed,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,offline_revalidated_baseline,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_ed722c252ead6729.json
doi:10.1371/journal.pone.0338326,10.1371/journal.pone.0338326,UTX/Top2β axis mediated spinal cord microvascular endothelial cells senescence exacerbates spinal cord injury,manual_review,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,targeted_recovery_with_cached_runs,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_846922559add3810.json
doi:10.15252/embr.201541132,10.15252/embr.201541132,Life span extension by targeting a link between metabolism and histone acetylation in Drosophila.,assessed,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,offline_revalidated_baseline,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_c749cbf38cbf6b17.json
doi:10.15252/embr.202152606,10.15252/embr.202152606,CEST‐2.2 overexpression alters lipid metabolism and extends longevity of mitochondrial mutants,manual_review,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,targeted_recovery_with_cached_runs,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_c1e0155d415becfc.json
doi:10.18632/aging.102822,10.18632/aging.102822,Transcriptomic and metabolomic profiling of long-lived growth hormone releasing hormone knock-out mice: evidence for altered mitochondrial function and amino acid metabolism.,assessed,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,offline_revalidated_baseline,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_96a621a7b7a549df.json
doi:10.18632/aging.202759,10.18632/aging.202759,Transcriptome and lipidome profile of human mesenchymal stem cells with reduced senescence and increased trilineage differentiation ability upon drug treatment.,assessed,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,offline_revalidated_baseline,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_b1067b08bd74dcb6.json
doi:10.18632/aging.203857,10.18632/aging.203857,A comprehensive analysis of age-related metabolomics and transcriptomics reveals metabolic alterations in rat bone marrow mesenchymal stem cells.,assessed,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,offline_revalidated_baseline,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_6a0110f92a0caa07.json
doi:10.18632/aging.204251,10.18632/aging.204251,Systemic lipolysis promotes physiological fitness in Drosophila melanogaster .,assessed,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,offline_revalidated_baseline,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_aec2f332c7f257f7.json
doi:10.18632/aging.205711,10.18632/aging.205711,"Using genetics and proteomics data to identify proteins causally related to COVID-19, healthspan and lifespan: a Mendelian randomization study",assessed,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,offline_revalidated_baseline,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_accd5dee8db33e7f.json
doi:10.18632/aging.206224,10.18632/aging.206224,Inhibition of the metalloprotease ADAM19 as a novel senomorphic strategy to ameliorate gut permeability and senescence markers by modulating senescence-associated secretory phenotype (SASP).,manual_review,exclude,EC4,The published report explicitly attributes the GWAS to a recent publication and uses it as candidate-selection background. The current omics measurement is proteomics; targeted qRT-PCR does not create another omics layer.,,excluded_after_full_text_assessment,assistant_curated_source_evidence_pending_expert_confirmation,5,0,False,analysis/full_text_screening/curated24_2026-09-19/cases/case_19.json
doi:10.18632/aging.206306,10.18632/aging.206306,"Evaluating the nonlinear effects of sleep duration on biological aging across phenotypic, genomic, and epigenomic data.",assessed,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,offline_revalidated_baseline,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_9446f511db91684c.json
doi:10.18632/oncotarget.16766,10.18632/oncotarget.16766,Specific changes in mitochondrial lipidome alter mitochondrial proteome and increase the geroprotective efficiency of lithocholic acid in chronologically aging yeast.,manual_review,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,targeted_recovery_with_cached_runs,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_3238c30f35a0eb29.json
doi:10.20944/preprints202408.1619.v1,10.20944/preprints202408.1619.v1,Epigenetic Reprogramming of Aging: Reversing the Clock for Regenerative Medicine,assessed,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,offline_revalidated_baseline,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_ceddc99ca8481df9.json
doi:10.21203/rs.3.rs-2391658/v1,10.21203/rs.3.rs-2391658/v1,"ADHD genetic burden associates with older epigenetic age: Mediating roles of education, behavioral and sociodemographic factors among older adults",manual_review,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,targeted_recovery_with_cached_runs,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_6ac4ca15657be829.json
doi:10.21203/rs.3.rs-2466803/v1,10.21203/rs.3.rs-2466803/v1,The effect of high polycyclic aromatic hydrocarbon exposure on biological aging indicators,manual_review,exclude,EC4,"The molecular measurements are targeted GSTM1 genotyping and selected methylation markers measured by bisulfite-PCR/pyrosequencing. Under the frozen rule that targeted validation assays do not create an omics layer, the report does not establish two molecular omics layers.",,excluded_after_full_text_assessment,assistant_curated_source_evidence_pending_expert_confirmation,5,0,False,analysis/full_text_screening/curated24_2026-09-19/cases/case_20.json
doi:10.21203/rs.3.rs-2815300/v1,10.21203/rs.3.rs-2815300/v1,Longitudinal modeling of human neuronal aging identifies RCAN1-TFEB pathway contributing to neurodegeneration of Huntington's disease.,manual_review,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,targeted_recovery_with_cached_runs,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_e596fe46f3b33e11.json
doi:10.21203/rs.3.rs-4022389/v1,10.21203/rs.3.rs-4022389/v1,Oral 8-aminoguanine against age-related retinal degeneration,assessed,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,offline_revalidated_baseline,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_8a1c387006289de4.json
doi:10.21203/rs.3.rs-4373201/v1,10.21203/rs.3.rs-4373201/v1,Cellular senescence induced by cholesterol accumulation is mediated by lysosomal ABCA1 in APOE4 and AD,manual_review,assessed,none,The report analyzes RNA sequencing and discovery proteomics in senescence models and randomly allocates APOE4-TR mice to cyclodextrin versus PBS treatment.,,meets_full_text_eligibility,assistant_curated_source_evidence_pending_expert_confirmation,5,4,False,analysis/full_text_screening/curated24_2026-09-19/cases/case_21.json
doi:10.21203/rs.3.rs-6568233/v1,10.21203/rs.3.rs-6568233/v1,Din Oversees Mesenchymal Stem Cell Homeostasis in Mouse Incisors,assessed,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,offline_revalidated_baseline,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_ded3a7a53fdbcc39.json
doi:10.21203/rs.3.rs-6768173/v1,10.21203/rs.3.rs-6768173/v1,Multivariate genome-wide analyses of insulin resistance phenotypes unravel novel loci and therapeutic targets for cardiometabolic health and longevity,assessed,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,offline_revalidated_baseline,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_f4c3e76b01012ed5.json
doi:10.21203/rs.3.rs-7771199/v1,10.21203/rs.3.rs-7771199/v1,Reproductive aging causes precocious ZGA and morula gene expression and chromatin hyper-activation in rhesus monkey embryos via maternal SETDB1 insufficiency,manual_review,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,targeted_recovery_with_cached_runs,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_7bad3eac8756904f.json
doi:10.21203/rs.3.rs-9261217/v1,10.21203/rs.3.rs-9261217/v1,HIRA-mediated H3.3 deposition preserves hepatocyte cell identity during liver aging,assessed,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,offline_revalidated_baseline,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_9d72142ac739afd1.json
doi:10.21203/rs.3.rs-9586760/v1,10.21203/rs.3.rs-9586760/v1,Pleiotropic genetic links between high-grade serous ovarian cancer and female reproductive timing traits,assessed,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,offline_revalidated_baseline,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_f538f67cb0bf25b4.json
doi:10.2147/ccid.s508946,10.2147/ccid.s508946,Potential Targets Related to Skin Aging: Based on eQTL and GWAS Datasets,assessed,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,offline_revalidated_baseline,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_702da7ca31ced915.json
doi:10.2147/ccid.s562516,10.2147/ccid.s562516,DNA Methylation‐Regulated ZDHHC17 Promotes the Risk of Facial Skin Aging,manual_review,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,v1.6.2_targeted_automatic_five_run_route,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.2_medium_auto/records/record_ab3278e584db5d8b.json
doi:10.2147/dddt.s594895,10.2147/dddt.s594895,"SRN-901, a Novel Longevity Drug, Extends Lifespan and Healthspan by Targeting Multiple Aging Pathways.",manual_review,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,targeted_recovery_with_cached_runs,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_e26d4e0b7c1cd31f.json
doi:10.2174/0115680266358687250507041056,10.2174/0115680266358687250507041056,Integrative Analysis Reveals Genes Causal Relation with Ovarian Cancer and aging,manual_review,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,targeted_recovery_with_cached_runs,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_c998499087d6a60a.json
doi:10.2337/db14-1709,10.2337/db14-1709,Epigenetic Regulation of Placenta-Specific 8 Contributes to Altered Function of Endothelial Colony-Forming Cells Exposed to Intrauterine Gestational Diabetes Mellitus.,assessed,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,offline_revalidated_baseline,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_9980791f573179b1.json
doi:10.26599/fshw.2025.9250818,10.26599/fshw.2025.9250818,The antiaging effect of edible bird's nest on the skin of healthy women: a randomized controlled trial,manual_review,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,targeted_recovery_with_cached_runs,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_770f6c3dd52aeeac.json
doi:10.31857/s0026898424020065,10.31857/s0026898424020065,"Knockout of <i>Hsp70</i> genes modulates age-related transcriptomic changes in leg muscles, reduces locomotion speed and lifespan of <i>Drosophila melanogaster</i>",manual_review,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,v1.6.2_targeted_automatic_five_run_route,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.2_medium_auto/records/record_f353b3e0e5d337e3.json
doi:10.32604/or.2025.060021,10.32604/or.2025.060021,Correlation of senescence-related gene FEN1 on neuroblastoma progression and cisplatin chemotherapy sensitivity,assessed,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,offline_revalidated_baseline,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_cabde3012c0ba5a0.json
doi:10.3389/fcell.2026.1784998,10.3389/fcell.2026.1784998,Extracellular vesicles modulate skin aging biomarkers in a 3D reconstructed full-thickness skin model,manual_review,assessed,none,The stated primary objective is to test EV effects on biomarkers associated with skin aging in a reconstructed skin model. The current report analyzes transcriptomic/miRNA and proteomic data and administers EV preparations as the perturbation.,,meets_full_text_eligibility,assistant_curated_source_evidence_pending_expert_confirmation,5,0,False,analysis/full_text_screening/curated24_2026-09-19/cases/case_22.json
doi:10.3389/fendo.2023.1255889,10.3389/fendo.2023.1255889,Using proteomics and metabolomics to identify therapeutic targets for senescence mediated cancer: genetic complementarity method,assessed,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,offline_revalidated_baseline,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_eab71978c2292548.json
doi:10.3389/fimmu.2024.1360687,10.3389/fimmu.2024.1360687,Unraveling the mechanisms of NK cell dysfunction in aging and Alzheimer's disease: insights from GWAS and single-cell transcriptomics.,assessed,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,offline_revalidated_baseline,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_85186c5e2b36431f.json
doi:10.3389/fnagi.2023.1241412,10.3389/fnagi.2023.1241412,Effects of copy number variations on longevity in late-onset Alzheimer's disease patients: insights from a causality network analysis.,assessed,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,offline_revalidated_baseline,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_3c1d9778bd815093.json
doi:10.3389/fncel.2023.1296455,10.3389/fncel.2023.1296455,A view of the genetic and proteomic profile of extracellular matrix molecules in aging and stroke,assessed,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,offline_revalidated_baseline,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_387e5b996dc7d3e4.json
doi:10.3389/fnut.2026.1750030,10.3389/fnut.2026.1750030,Epigenetic and microbiome responses to greens supplementation in obese older adults: results from a randomized crossover-controlled trial.,assessed,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,offline_revalidated_baseline,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_f84dc088d817d9ad.json
doi:10.3389/fonc.2024.1276092,10.3389/fonc.2024.1276092,"Diverse temporal and spatial mechanisms work, partially through Stanniocalcin-1, V-ATPase and senescence, to activate the extracellular ATP-mediated drug resistance in human cancer cells",manual_review,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,targeted_recovery_with_cached_runs,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_113d6a2764594e27.json
doi:10.3389/fpls.2020.589005,10.3389/fpls.2020.589005,Elucidation of the miR164c-Guided Gene/Protein Interaction Network Controlling Seed Vigor in Rice.,assessed,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,offline_revalidated_baseline,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_d116193fa93954c4.json
doi:10.3389/fpsyt.2023.1070556,10.3389/fpsyt.2023.1070556,A human stem cell-derived neuronal model of morphine exposure reflects brain dysregulation in opioid use disorder: Transcriptomic and epigenetic characterization of postmortem-derived iPSC neurons.,assessed,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,offline_revalidated_baseline,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_233d5c3fe1aaf474.json
doi:10.3390/antiox10020262,10.3390/antiox10020262,Rebaudioside A Enhances Resistance to Oxidative Stress and Extends Lifespan and Healthspan in Caenorhabditis elegans,manual_review,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,targeted_recovery_with_cached_runs,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_52596a30f078b68f.json
doi:10.3390/antiox13080945,10.3390/antiox13080945,Anoectochilus roxburghii Extract Extends the Lifespan of Caenorhabditis elegans through Activating the daf-16 /FoxO Pathway.,assessed,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,offline_revalidated_baseline,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_d69a51efabe8d287.json
doi:10.3390/antiox13121453,10.3390/antiox13121453,"Function Analysis of Heme Peroxidase Genes, MpPxd2 and MpPxd4, Under Thiacloprid Exposure in the Neonicotinoid-Resistant Myzus persicae (Sulzer).",manual_review,assessed,none,"The report performs genome-based gene-family identification and transcriptomic/expression analysis, then applies RNAi to MpPxd2/MpPxd4 and measures adult longevity. The frozen aging rule explicitly includes longevity.",,meets_full_text_eligibility,assistant_curated_source_evidence_pending_expert_confirmation,5,0,False,analysis/full_text_screening/curated24_2026-09-19/cases/case_23.json
doi:10.3390/antiox13121500,10.3390/antiox13121500,Protective Effects of Exogenous Melatonin Administration on White Fat Metabolism Disruption Induced by Aging and a High-Fat Diet in Mice.,assessed,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,offline_revalidated_baseline,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_1b1e4dc4533464be.json
doi:10.3390/biology14121801,10.3390/biology14121801,Mechanistic Study of Hypoxia-Mediated Regulation of Osteoblast Senescence via ATP6V1A-Dependent Modulation of Metabolic Remodeling.,assessed,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,offline_revalidated_baseline,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_9417c1cb77475baf.json
doi:10.3390/biology15050441,10.3390/biology15050441,Age-Dependent Alterations in Intestinal Barrier Function: Involvement of Microbiota and TLR4 Signaling.,assessed,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,offline_revalidated_baseline,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_ae9eff3564d85c90.json
doi:10.3390/biomedicines12030592,10.3390/biomedicines12030592,CLCA2: A Potential Guardian against Premature Senescence and Skin Aging.,exclude,exclude,EC4,five_of_five_unanimous_decisive_criterion_failure,,excluded_after_full_text_assessment,offline_revalidated_baseline,5,0,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_ea594ef105b2eb04.json
doi:10.3390/cancers17050791,10.3390/cancers17050791,H2AJ Is a Direct Androgen Receptor Target Gene That Regulates Androgen-Induced Cellular Senescence and Inhibits Mesenchymal Markers in Prostate Cancer Cells.,assessed,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,offline_revalidated_baseline,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_6015b95d98ed2188.json
doi:10.3390/cancers18091330,10.3390/cancers18091330,Integrative Analysis of Cellular Senescence-Related Genes Identifies FOLR1 as a Novel Tumor Suppressor and a Potential Therapeutic Target in Lung Adenocarcinoma.,assessed,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,offline_revalidated_baseline,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_e3c3bee53d0c08d2.json
doi:10.3390/ijms231911110,10.3390/ijms231911110,Consequences of Autophagy Deletion on the Age-Related Changes in the Epidermal Lipidome of Mice,manual_review,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,targeted_recovery_with_cached_runs,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_765c0349250b6582.json
doi:10.3390/ijms26094389,10.3390/ijms26094389,Natural Variation of StNADC Regulates Plant Senescence in Tetraploid Potatoes (Solanum tuberosum L.),assessed,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,offline_revalidated_baseline,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_07f7d53c7e3550e7.json
doi:10.3390/ijms26125675,10.3390/ijms26125675,Genome-Wide Identification of Luffa Sucrose Synthase Genes Reveals LaSUS1 -Mediated Sugar Metabolism Boosting Drought Tolerance.,assessed,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,offline_revalidated_baseline,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_df6863439faafa09.json
doi:10.3390/ijms27093933,10.3390/ijms27093933,Codonopsis pilosula Polysaccharide (CPP) Alleviates D-Gal-Induced Aging and Gut Microbiota Dysbiosis,assessed,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,offline_revalidated_baseline,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_8c6e9c6e197ac776.json
doi:10.3390/ph18060846,10.3390/ph18060846,Exploring the Potential Association Between Inhaled Corticosteroid and Face Aging Risk: A Mendelian Randomization Study.,assessed,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,offline_revalidated_baseline,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_efab4cc65570c676.json
doi:10.3390/plants15152337,10.3390/plants15152337,Dynamics of Functional Traits and Molecular Regulation in the Vascular Cambium Across Different Ages of Styphnolobium japonicum,manual_review,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,targeted_recovery_with_cached_runs,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_c0a08631de5cd3cf.json
doi:10.4331/wjbc.v7.i1.188,10.4331/wjbc.v7.i1.188,Epigenetic alteration to activate Bmp2-Smad signaling in Raf-induced senescence.,assessed,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,offline_revalidated_baseline,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_d33921e7ee86e15a.json
doi:10.64336/001c.155781,10.64336/001c.155781,Cell-type-specific chromatin accessibility patterns in aging hippocampal neural stem cells reveal MEF2 family motif enrichment,assessed,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,offline_revalidated_baseline,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_ae9c271ce6cc0944.json
doi:10.64898/2025.12.03.692074,10.64898/2025.12.03.692074,A microprotein encoded by FERMT3 modulates endothelial cell protein catabolism and induces p53-mediated cell cycle arrest and senescence,assessed,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,offline_revalidated_baseline,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_bc8a6bd0d4fcc25d.json
doi:10.64898/2026.01.20.700435,10.64898/2026.01.20.700435,"Acetyl-CoA availability regulates neuronal metabolism, growth, and synaptic activity.",manual_review,assessed,none,"The report experimentally compares AT-1-overexpressing neurons with wild type across transcriptomic, proteomic, metabolite-tracing and lipidomic measurements. It directly tests overlap with a published cortical-aging signature and reports partial recapitulation, making aging an analyzed outcome/signature of the perturbation.",,meets_full_text_eligibility,assistant_curated_source_evidence_pending_expert_confirmation,5,0,False,analysis/full_text_screening/curated24_2026-09-19/cases/case_24.json
doi:10.64898/2026.02.02.703301,10.64898/2026.02.02.703301,Transcriptome-wide association study and fly experiments uncover the role of CoA synthase in ageing across species,manual_review,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,targeted_recovery_with_cached_runs,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_5910818a0f1c2ac5.json
doi:10.64898/2026.05.18.726092,10.64898/2026.05.18.726092,TORC1 integrates metabolic state transitions during aging,assessed,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,offline_revalidated_baseline,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_ee731f8b00210098.json
doi:10.64898/2026.06.19.730442,10.64898/2026.06.19.730442,Aging promotes inflammation and steatosis in alcohol-associated liver disease in mice,assessed,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,offline_revalidated_baseline,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_904a9b25c18f9c14.json
doi:10.64898/2026.07.05.26356402,10.64898/2026.07.05.26356402,A generator-matrix causal-inference framework separates measurable aging biomarkers from mortality-driving latent dynamics in humans,manual_review,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,targeted_recovery_with_cached_runs,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_3a515d8d5632c712.json
doi:10.7554/elife.104550,10.7554/elife.104550,TET2-mediated epigenetic modification promotes stress senescence of pancreatic β cells in type 2 diabetes mellitus,assessed,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,offline_revalidated_baseline,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.1/records/record_7ab0bd60922cb935.json
doi:10.7554/elife.67275,10.7554/elife.67275,Tissue-specific modulation of gene expression in response to lowered insulin signalling in <i>Drosophila</i>.,manual_review,assessed,none,five_of_five_same_positive_full_text_causal_basis,,meets_full_text_eligibility,v1.6.3_targeted_automatic_five_run_route,5,5,False,analysis/full_text_screening/prisma_slice_v1.6.3_easy_auto/records/record_e0470bd891e85446.json
