source,source_record_id,title,abstract,year,publication_date,doi,pmid,pmcid,authors,venue,document_type,language,url,is_preprint,raw_page,local_multiomics_match,local_explicit_multiomics_match,local_layer_pair_match,local_omics_layer_count,local_omics_layers,local_aging_match,local_causal_anchor_match,local_three_block_match
springernature,doi:10.1038/s41583-026-01054-0,Astrocytes viewed through the lens of their proteomes and subproteomes,"Recent technological advances have provided novel understanding of the spatiotemporal relationship between gene expression and protein levels. In this Review, Khakh and colleagues summarize recent work on astrocyte proteomes and subproteomes, emphasizing methodological breakthroughs and new biological insights relevant to fundamental astrocyte biology in neural circuits. Astrocytes are morphologically complex and functionally diverse glial cells that play central roles in neural circuits and disease. Although transcriptomic and physiological analyses have advanced understanding of astrocyte function, the intricacies of the relationship between gene expression and protein levels remains poorly understood. Proteins, rather than transcripts, execute the molecular processes that define astrocyte function, often within specialized subcellular compartments whose molecular composition has remained largely unresolved. Recent advances with genetically encoded proximity-dependent biotinylation have enabled mapping of astrocyte proteomes and subproteomes, revealing the spatial organization of protein networks that underpin astrocyte identity and function. In this Review we summarize strategies for defining astrocyte proteomes and subproteomes, emphasizing methodological innovations that permit cell-type-specific and spatially resolved proteomic profiling within intact neural tissue. The use of these approaches is shaping understanding of astrocyte biology by uncovering the molecular nature of their distributed physiology and the molecular basis of their interactions with neurons and other cells. Viewing astrocytes through a proteomic lens is beginning to help elucidate the molecular determinants of their morphology, signalling, and roles in homeostasis and disease. Such insights should enable detailed mechanistic understanding of astrocyte function and identify new avenues for targeting astrocytic contributions to brain disorders.",2026,2026-08-01,10.1038/s41583-026-01054-0,,,"Casha, Vanessa H.; Wu, Ling; Wohlschlegel, James A.; Khakh, Baljit S.",Nature Reviews Neuroscience,ReviewPaper; Review Article,en,https://www.nature.com/articles/s41583-026-01054-0,False,page_0001.json.gz,True,False,True,2,proteomics;transcriptomics,False,False,False
springernature,doi:10.1007/s11427-025-3416-1,"A clinically practical aging clock (physical clock) for healthy aging: development, validation, and application for health assessment and intervention","Aging is the primary risk factor for most chronic diseases, yet substantial heterogeneity highlights a fundamental gap between chronological age and biological aging processes. Despite the high predictive accuracy of multi-omics clocks, their clinical implementation remains limited by cost and complexity, underscoring the need for scalable and clinically actionable alternatives. Here, we developed a physical clock that integrates routine clinical biomarkers with multidimensional physical performance using ElasticNet regression in the large-scale PENG ZU cohort. This model was further reduced to a simplified 11-marker model, primarily capturing key domains of kidney function, glucose metabolism, and physical performance. Accelerated aging, as measured by physical clock-derived ΔPhysicalAge, was strongly associated with chronic disease incidence, functional decline, reduced intrinsic capacity, and mortality. Across independent validation in UKB Biobank and NHANES, it robustly predicted disease onset, disease-specific, and all-cause mortality. Notably, ΔPhysicalAge outperformed ΔPhenoAge in predicting major age-related diseases and enabled effective risk stratification even among individuals conventionally classified as low risk. We observed an association between postmenopausal HRT use and lower ΔPhysicalAge, providing preliminary evidence supporting the validity and responsiveness of the physical clock. To facilitate clinical translation, we established age- and sex-specific healthy reference intervals (HRI) derived from individuals with normal or decelerated aging, demonstrating that maintenance within these ranges is associated with substantially reduced mortality risk. Furthermore, modifiable lifestyle and psychosocial factors, including healthy diet, physical activity, health consciousness, and social engagement, were associated with slower aging, highlighting actionable intervention pathways. Together, the physical clock bridges the gap between biological aging assessment and real-world clinical practice, offering a clinically accessible tool for risk stratification and personalized intervention to promote healthy aging.",2026,2026-08-01,10.1007/s11427-025-3416-1,,,"Wang, Xiao-Ming; Pang, Jing; Yu, Xue; Zhang, Xuewei; Wang, Shi-Bo; Pan, Qi; Chen, Aiqun; Xu, Lengnan; Li, Nan; Li, Xuefei; Wang, Yao; Gu, Yujia; Chen, Shiping; Ma, Wei; Zhang, Li-Qun; Zhang, Chi; Liu, Wensong; Li, Chuan-Bao; Shen, Tao; Dai, Da-Peng; Wang, Fang; Li, Yongjun; Li, Yi; Dong, Jun; Chen, Wenxiang; Yao, Yao; Liu, Baohua; Cai, Jian-Ping; Zhang, Tiemei; Cui, Ju",Science China Life Sciences,OriginalPaper; Research Paper,en,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11427-025-3416-1,False,page_0001.json.gz,True,True,False,0,,True,True,True
springernature,doi:10.1038/s41584-026-01391-5,"Diagnostic, prognostic and therapeutic biomarkers in rheumatoid arthritis","Outcomes in rheumatoid arthritis (RA) have improved considerably with the advent of new therapeutic modalities, improved therapeutic strategies and greater recognition of the need to manage comorbidities. Nevertheless, unmet needs remain. Sustained remission is achieved by only a minority of patients, in part owing to delays in diagnosis, imprecise risk stratification and suboptimal treatment selection. A pressing need therefore exists for robust diagnostic and prognostic tools to support clinical decision making. Advances in genetic, protein, imaging and multi-omics biomarkers offer opportunities to refine RA diagnosis, predict disease course and guide therapeutic choices. Parallel progress in biomarker discovery is also shaping understanding of major RA-associated comorbidities, including cardiovascular disease, interstitial lung disease, osteoporosis and malignancy. Together, clinical introduction of such biomarkers could enable earlier intervention, more precise therapy and improved outcomes for patients with RA. This Review examines emerging laboratory, imaging and multi-omics biomarkers in rheumatoid arthritis, highlighting roles in diagnosis, prognosis, treatment selection and comorbidity management, and emphasizing challenges and opportunities for translating biomarker advances into routine clinical practice and improved patient outcomes. Laboratory and imaging biomarkers have diagnostic, therapeutic and prognostic value in rheumatoid arthritis (RA), and can also inform assessment and monitoring of RA-associated comorbidities. Some biomarkers are already used in routine clinical practice; however, numerous laboratory and imaging markers remain under investigation for potential clinical application. Laboratory biomarkers include genetic and proteomic markers, the latter encompassing inflammatory mediators, acute-phase proteins, autoantibodies, matrix-degrading proteases and other markers. Some biomarkers can characterize RA-associated comorbidities, primarily cardiovascular, pulmonary, osteoporotic and malignant conditions. Multi-biomarker platforms might provide greater clinical value than reliance on single biomarkers alone. Ultimately, clinical implementation of validated biomarkers has the potential to improve disease management and patient outcomes in RA.",2026,2026-08-01,10.1038/s41584-026-01391-5,,,"Szekanecz, Zoltán; Gunkl-Tóth, Lilla; Szamosi, Szilvia; Woude, Diane; McInnes, Iain; Nagy, György",Nature Reviews Rheumatology,ReviewPaper; Review Article,en,https://www.nature.com/articles/s41584-026-01391-5,False,page_0001.json.gz,True,True,False,1,proteomics,False,True,False
springernature,doi:10.1007/s12015-026-11157-x,Stem Cell and Stem Cell-Derived Extracellular Vesicles: Therapeutic Potential and Mechanistic Insights in Anti-Aging,"Aging is driven by interconnected molecular and cellular processes (senescence, inflammation, proteostasis decline, mitochondrial dysfunction) that reduce tissue repair and organismal resilience, resulting in an increased prevalence of chronic degenerative conditions. Accordingly, the development of strategies to prevent, delay, or mitigate multiple age-related diseases is imperative. Embryonic stem cells (ESCs) and other pluripotent stem cells (PSCs) offer substantial therapeutic potential owing to their self-renewal and cellular plasticity, but their direct clinical use is limited by concerns of immunogenicity, tumorigenicity, and ethical constraints. ESC- and PSC-derived extracellular vesicles (ESC-EVs/PSC-EVs) have emerged as promising alternatives that may capture many of the regenerative and modulatory benefits of their parent cells while reducing associated risks. Cumulative evidence shows that EVs from young or stem-like cells mainly produce rejuvenating effects across tissues and molecular pathways. Here we summarize key biological features of stem cells and their EVs, outline mechanisms by which EVs impact aging hallmarks, and assess preclinical and early clinical findings on stem cell and EVs interventions for aging and age-related diseases. Careful optimization of EVs production, standardized characterization, and thorough safety and efficacy testing in diverse disease models and clinical contexts are essential to translate PSC-EVs approaches into viable therapies.",2026,2026-08-01,10.1007/s12015-026-11157-x,,,"Liu, Jinfeng; Li, Dong; Wu, Shuxing; Liu, Na",Stem Cell Reviews and Reports,ReviewPaper; Review,en,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s12015-026-11157-x,False,page_0001.json.gz,False,False,False,0,,True,True,False
springernature,doi:10.1007/s12015-026-11168-8,"Decoding, Mapping, and Designing: A New Paradigm for Harnessing Umbilical Cord Mesenchymal Stem Cell Heterogeneity in Obstetric Precision Therapy","Umbilical cord mesenchymal stem cells (UC-MSCs) are attractive candidates for obstetric regenerative medicine because of their accessibility, proliferative capacity, and broad immunomodulatory repertoire. Yet clinical translation remains constrained by inter-donor and intra-product heterogeneity, unstable potency readouts, and the absence of a reproducible framework that links molecular states to disease-specific therapeutic needs. In this revised review, we refine the “Decode–Map–Design” paradigm into a structured translational workflow. “Decode” integrates single-cell and spatial omics, donor metadata, and orthogonal potency assays to define operational functional states rather than assuming fixed subtypes. “Map” aligns these states with dominant pathobiologic modules in obstetric disorders—including immune dysregulation, vascular injury, metabolic stress, and extracellular matrix remodeling—to enable mechanism-based matching. “Design” then uses atlas-guided isolation, microenvironmental priming, genetic engineering, and standardized cell-free formulation to build products with predefined release criteria. We further incorporate the principal barriers that currently limit implementation, including marker instability across laboratories, culture-driven state drift, assay standardization, GMP scalability, regulatory classification, cost, and the paucity of subtype-guided clinical data. A worked preeclampsia case study is provided to illustrate an end-to-end pipeline from atlas discovery to early-phase trial design. We argue that UC-MSC heterogeneity should be treated neither as noise nor as a guarantee of efficacy, but as a measurable and engineerable source of therapeutic optionality. The framework remains hypothesis-generating, and requires validation in human-relevant models and prospective clinical studies, but it offers a practical roadmap for converting heterogeneous UC-MSC products into safer and more precise obstetric therapeutics. Proposes a novel“Decode-Map-Design” paradigm that transforms cellular heterogeneity from a challenge into a targetable resource for precision therapy. Constructs a functional subtype taxonomy of umbilical cord mesenchymal stem cells (UC-MSCs), linking molecular profiles to therapeutic actions like immunomodulation and angiogenesis. Provides direct clinical translation pathways by mapping specific UC-MSC subtypes to the pathophysiological features of key obstetric diseases, including preeclampsia and preterm birth. Synthesizes a toolkit of advanced engineering strategies (e.g., atlas-guided sorting, synthetic biology) to manufacture precision-enhanced UC-MSC products. Shifts the perspective from viewing MSCs as homogeneous “cell factories” to understanding them as sophisticated “cellular societies” with specialized functional subsets.",2026,2026-08-01,10.1007/s12015-026-11168-8,,,"An, Zhang-Lu; Wang, Zhi-Ming; Zhao, Wen-Hao; Peng, Li-Juan; Gao, Er-Meng",Stem Cell Reviews and Reports,ReviewPaper; Review,en,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s12015-026-11168-8,False,page_0001.json.gz,False,False,False,0,,False,False,False
springernature,doi:10.1007/s40265-026-02326-w,Sex-Biased Pharmacotherapeutic Disparities in Hypertension,"Hypertension manifests with striking sex-based disparities in prevalence, pathophysiology, and therapeutic outcomes, necessitating the reappraisal of current management paradigms. For example, men exhibit higher blood pressure (BP) in early adulthood, while post-menopausal women suffer from accelerated cardiovascular risk owing to estrogen depletion, endothelial dysfunction, and distinct aging trajectories. Moreover, the renin–angiotensin–aldosterone system (RAAS) operates rather divergently: testosterone upregulates vasoconstrictive angiotensin II type 1 receptors in men, whereas estrogen enhances nitric oxide bioavailability and modulates angiotensin II type 2 receptor in premenopausal women. These hormonal influences extend to cardiovascular aging, as women develop greater arterial stiffness post-menopause, predisposing them to heart failure with preserved ejection fraction. Conversely, men demonstrate higher endothelial dysfunction and cardiomyocyte apoptosis. Furthermore, sex-specific pharmacokinetic profiles (e.g., renal clearance, hepatic metabolism) and pharmacodynamic responses to antihypertensives underscore the inadequacy of uniform treatment strategies. This is demonstrated in women by the observed reduced efficacy of angiotensin-converting enzymes inhibitors, but superior blood pressure control using diuretics. Men, however, respond more robustly to beta blockers. Emerging evidence highlights epigenetic modifiers, including X-chromosome-linked microRNAs (miRNAs) and sex-hormone-driven transcriptional regulators, as pivotal mediators of vascular tone and drug metabolism disparities. Despite these insights, clinical guidelines remain relatively inadequately stratified by sex, perpetuating suboptimal outcomes. This review synthesizes molecular, physiologic, and pharmacotherapeutic axes of sexual dimorphism in hypertension. It also advocates for precision medicine approaches that integrate hormonal status, aging-related vascular remodeling, and genetic polymorphisms. Addressing these physiological paradigms promises to bridge the translational gap between bench and bedside, ultimately mitigating the global burden of hypertensive disease, while mitigating shortcomings in sex-based antihypertensive management.",2026,2026-08-01,10.1007/s40265-026-02326-w,,,"Yaacoub, Serge; Bardawil, Charles; Yammine, Ryan; Dakroub, Ali H.; Eid, Ali H.",Drugs,ReviewPaper; Review Article,en,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s40265-026-02326-w,False,page_0001.json.gz,False,False,False,0,,True,False,False
springernature,doi:10.1038/s41568-026-00935-x,Beyond sex determination: the Y chromosome in male cancers,"This Review by Abdel-Hafiz et al. describes the current and emerging evidence that loss of the Y chromosome is linked to susceptibility, progression and poor outcomes in multiple cancer types, as well as its potential use as a biomarker for prognosis and precision therapy. Loss of the Y chromosome (LOY) is the most prevalent somatic genomic alteration in males and can be detected in both blood and other tissues. Age, environmental exposures, mitotic errors and genetic predisposition converge to drive LOY, often via clonal expansion. Emerging evidence has linked LOY to susceptibility, progression and poor outcomes in multiple cancer types. Here we summarize Y-chromosome evolution, structure and gene content, which is essential for male development, transcriptional regulation, chromatin remodelling, and immune and androgen signalling. We highlight the associations of Y-encoded genes with cancer, spanning increased risk in haematological malignancies to context-dependent prognostic impact of LOY in solid tumours. We discuss functional studies, from CRISPR-induced LOY in cell lines and mouse models to bioinformatic analyses of human cohorts, demonstrating the direct effects of LOY on immune surveillance, DNA repair, metabolism and tumour immune microenvironment remodelling. Collectively, these findings indicate that LOY has context-dependent roles in cancer, but whether LOY is a causal, cooperative or passenger event remains unresolved. Advances in bulk and single-cell sequencing, together with LOY scoring algorithms and non-invasive sampling of blood, urine and buccal cells, now enable precise quantification and longitudinal monitoring, offering new opportunities to relate LOY dynamics to disease risk and progression. Finally, we discuss the implications of LOY as a biomarker for cancer risk and precision therapy, including immunotherapy response and treatment stratification.",2026,2026-08-01,10.1038/s41568-026-00935-x,,,"Abdel-Hafiz, Hany A.; Hoelzen, Lena; Theodorescu, Dan",Nature Reviews Cancer,ReviewPaper; Review Article,en,https://www.nature.com/articles/s41568-026-00935-x,False,page_0001.json.gz,True,False,True,2,epigenomics;genomics,False,True,False
springernature,doi:10.1007/s12325-026-03620-5,An Update and Overview of the Ocular and Extraocular Microbiome and Its Impact on Ophthalmic Care,"The microbiome has been described as the last human “organ” and is currently the topic of great research interest worldwide. The application of culture-independent methods, like 16S ribosomal next-generation sequencing, has offered researchers the opportunity to identify bacterial populations that were impossible to detect previously using conventional culture methods. Further standardization of these new approaches to characterizing the microbiome is desirable. The present review discusses the mounting evidence suggesting that alterations in the microbiome and microbial metabolites, such as short-chain fatty acids in the gut, mouth, and ocular surface, may play a key role in the pathogenesis of ocular pathologies such as ocular surface disease, glaucoma, uveitis, age-related macular degeneration, and diabetic retinopathy. Clarifying the probable role of the microbiome in ocular diseases would not only offer valuable insights into pathogenesis but could also enable the development of novel therapeutic approaches. As yet, microbial-based therapeutic applications in ophthalmology are limited. Nevertheless, recently emerging strategies utilizing probiotics and prebiotics, or even fecal transplantation to regulate microbiome composition, offer promising research avenues for developing future innovative therapies for ocular diseases. Further studies employing standardized methodological protocols are needed to ensure the reproducibility of results and to eventually unlock the precise links between the microbiome and the eye.",2026,2026-08-01,10.1007/s12325-026-03620-5,,,"Benekos, Konstantinos; Katsanos, Andreas; Laspas, Panagiotis; Panos, Georgios D.; Vagiakis, Iordanis; Fousekis, Fotios S.; Luca, Robert; Zhou, Beryl; Kostoulas, Charilaos; Georgiou, Ioannis; Katsanos, Konstantinos H.; Skondra, Dimitra; Konstas, Anastasios G.",Advances in Therapy,ReviewPaper; Review,en,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s12325-026-03620-5,False,page_0001.json.gz,True,False,True,2,metabolomics;microbiomics,False,False,False
springernature,doi:10.1038/s41575-026-01215-7,Sequencing what we eat,"Dietary assessment commonly relies on asking people what they remember eating. Genomic methods can change this assessment, paralleling how DNA sequencing revolutionized microbiology. By identifying consumed foods directly from stool, these approaches offer an objective, scalable alternative that gastroenterology researchers can begin using today.",2026,2026-08-01,10.1038/s41575-026-01215-7,,,"David, Lawrence A.; Davy, Brenda M.",Nature Reviews Gastroenterology & Hepatology,BriefCommunication; Comment,en,https://www.nature.com/articles/s41575-026-01215-7,False,page_0001.json.gz,False,False,False,1,genomics,False,False,False
springernature,doi:10.1038/s41568-026-00933-z,Stem cells as an essential mediator of the exercise–tumorigenesis link,"Aerobic exercise influences physiology and generally reduces cancer risk, yet the mechanisms connecting these effects remain incompletely understood. In this Perspective, Zhuang and colleagues outline a model in which exercise-induced physiological adaptation regulates adult stem cell behaviour in ways that limit transformation and tumour initiation. Aerobic exercise has a profound influence on host physiology and cancer risk, yet the mechanisms of how these are linked remain incompletely understood. Since adult stem cells (ASCs) respond to shifts in organismal (host) physiology and are also likely the cancer cells of origin, ASC function could act as an essential mediator of the link between aerobic exercise and cancer incidence. We therefore hypothesize that exercise-induced alterations in host physiology lead to sculpting of distal tissue microenvironments to augment the regenerative capacity of ASCs whilst simultaneously activating highly conserved cell-intrinsic and cell-extrinsic processes that suppress pro-tumorigenic phenotypes. In this Perspective, we dissect this hypothesis by first examining how exercise regulates host physiology through alterations in the systemic milieu and then focus on how these changes shape distant tissue landscapes in which ASCs reside. We then discuss the effects of exercise on ASC function and speculate on the cell-intrinsic and cell-extrinsic mechanisms that may explain the apparent paradox of exercise-induced enhanced stemness in the context of tumour suppression. A better understanding of how exercise-sensing pathways regulate ASC function to maintain or restore tissue homeostasis will have implications for cancer prevention as well as for other age-related conditions in which ASC degradation is complicit.",2026,2026-08-01,10.1038/s41568-026-00933-z,,,"Zhuang, Xueqian; Wong, Emily S.; Tammela, Tuomas; Jones, Lee W.",Nature Reviews Cancer,ReviewPaper; Perspective,en,https://www.nature.com/articles/s41568-026-00933-z,False,page_0001.json.gz,False,False,False,0,,False,False,False
springernature,doi:10.1007/s11427-025-3224-6,Applications of omics-based phenotyping technologies in animal genetic breeding,"Traditional selective breeding relies on observable phenotypic traits. Recent advances in omics technologies (e.g., genomics, transcriptomics, proteomics, and metabolomics) have revolutionized phenotyping in animal genetic breeding by providing deeper insights into complex traits and improving the efficiency of breeding programs. This review summarizes the applications of omics-based phenotyping technologies to improve the phenotypic traits, such as meat, egg, milk and wool quality, as well as yield, disease resistance and stress tolerance. Integrative multi-omics data enable the identification of key candidate genes, biomarkers and regulatory networks, thereby allowing earlier and more precise selection in breeding programs. The adoption of omics-driven strategies is accelerating the genetic enhancement of the economically important traits, offering a comprehensive framework to improve animal productivity and health. Nevertheless, significant challenges remain, including constructing species and traits-specific omics databases, establishing robust correlations between omics-derived phenotypes and traditional traits, and translating omics discoveries into practical breeding solutions.",2026,2026-08-01,10.1007/s11427-025-3224-6,,,"Li, Ying; Yin, Yulong; He, Qinghua",Science China Life Sciences,ReviewPaper; Review,en,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11427-025-3224-6,False,page_0001.json.gz,True,True,True,4,genomics;metabolomics;proteomics;transcriptomics,False,False,False
