record_id,doi,title,proposed_design_family,ai_empirical_primary,ai_bio_health_scope,ai_aging_eligible,ai_multiomics_eligible,ai_causal_method_eligible,ai_preliminary_status,ai_first_failed_criterion,model_route,model_exclusion_code,report_type_consensus,aging_relevance_consensus,multiomics_evidence_consensus,current_layer_use_consensus,layer_candidates_consensus,causal_basis_consensus,design_families_consensus,causal_information_sufficiency_consensus,scope_all_tracked_5_of_5,causal_all_tracked_5_of_5,all_assessed_fields_5_of_5,evidence_spans_json,human_expert_status
doi:10.1002/1097-0215(20000901)87:5 3.3.co;2-9,10.1002/1097-0215(20000901)87:5 3.3.co;2-9,Seventh Japanese–German workshop on molecular and cellular aspects of carcinogenesis,,unclear,unclear,unclear,unclear,unclear,preliminary_unclear,none,seek_full_text,none,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,none,not_assessed,false,[],pending
doi:10.1002/1873-3468.13043,10.1002/1873-3468.13043,The Nordic EMBL Partnership – a paragon of collaboration,,unclear,unclear,unclear,unclear,unclear,preliminary_unclear,none,seek_full_text,none,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,none,not_assessed,false,[],pending
doi:10.1002/1878-0261.70164,10.1002/1878-0261.70164,Transcriptional network analysis of PTEN-protein-deficient prostate tumors reveals robust stromal reprogramming and signs of senescent paracrine communication.,,yes,yes,yes,no,unclear,preliminary_exclude,EC4,exclude,EC4,empirical_primary,yes,single_or_no_layer,yes,transcriptomics,not_assessed,not_assessed,not_assessed,true,not_assessed,true,"[{""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""we provide experimental evidence""}, {""criterion"": ""bio_health_scope"", ""source"": ""title"", ""quote"": ""prostate tumors""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""senescence-associated stroma remodeling program""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""high-throughput transcriptional analysis""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""transcriptomic computational strategy""}, {""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""Mechanistically, we provide experimental evidence""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""PTEN-deficient senescent cancer cells""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""high-throughput transcriptional analysis""}, {""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""Our extensive bioinformatic analyses highlighted stromal remodeling""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""senescent cancer cells""}]",pending
doi:10.1002/1878-0261.70285,10.1002/1878-0261.70285,Epigenetic heterogeneity and plasticity in therapy‐induced tumor states through single‐cell multi‐omics,,no,yes,no,no,unclear,preliminary_exclude,EC1,exclude,EC1,nonempirical,no,single_or_no_layer,no,,not_assessed,not_assessed,not_assessed,true,not_assessed,true,"[{""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""This review explores""}, {""criterion"": ""bio_health_scope"", ""source"": ""abstract"", ""quote"": ""cancer cells""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""senescence‐like populations""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""This review explores""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""This review explores""}, {""criterion"": ""bio_health_scope"", ""source"": ""abstract"", ""quote"": ""oncology""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""such as drug‐tolerant persister (DTP) phenotypes, senescence‐like populations, epithelial–mesenchymal transition (EMT) states, and immune‐evasive cell populations.""}]",pending
doi:10.1002/aac2.12043,10.1002/aac2.12043,FOXO3 regulates a common genomic program in aging and glioblastoma stem cells.,,yes,yes,yes,no,unclear,preliminary_exclude,EC4,exclude,EC4,empirical_primary,yes,single_or_no_layer,yes,transcriptomics,not_assessed,not_assessed,not_assessed,true,not_assessed,true,"[{""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""We performed transcriptome analysis of clinical GBM tumors""}, {""criterion"": ""bio_health_scope"", ""source"": ""abstract"", ""quote"": ""glioma stem cells (GSCs)""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""common transcriptional programs in aging neural stem cells (NSCs) and GSCs""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""Using RNA-seq""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""Using RNA-seq""}, {""criterion"": ""bio_health_scope"", ""source"": ""abstract"", ""quote"": ""Glioblastoma (GBM) is an aggressive, age-associated malignant glioma""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""We uncover a shared transcriptional program""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""We performed transcriptome analysis of clinical GBM tumors""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""We performed transcriptome analysis""}, {""criterion"": ""bio_health_scope"", ""source"": ""abstract"", ""quote"": ""clinical GBM tumors""}]",pending
doi:10.1002/adbi.202400079,10.1002/adbi.202400079,"Biomarkers of Cellular Senescence and Aging: Current State-of-the-Art, Challenges and Future Perspectives.",,no,yes,yes,no,unclear,preliminary_exclude,EC1,exclude,EC1,nonempirical,yes,single_or_no_layer,no,,not_assessed,not_assessed,not_assessed,true,not_assessed,true,"[{""criterion"": ""report_type"", ""source"": ""title"", ""quote"": ""Current State-of-the-Art, Challenges and Future Perspectives.""}, {""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""this review highlighted""}, {""criterion"": ""bio_health_scope"", ""source"": ""abstract"", ""quote"": ""Cellular senescence""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""aging, a fundamental biological process""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""discussed in this review""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""discussed in this review""}, {""criterion"": ""bio_health_scope"", ""source"": ""title"", ""quote"": ""Cellular Senescence""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""Understanding aging, a fundamental biological process""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""multi-omics and computational methods used in the fields of senescence and aging are also discussed in this review""}, {""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""this review""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""also discussed in this review""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""also discussed in this review""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""technologies from the current decade including multi-omics and computational methods used in the fields of senescence and aging are also discussed in this review.""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""also discussed in this review.""}, {""criterion"": ""bio_health_scope"", ""source"": ""abstract"", ""quote"": ""aging, a fundamental biological process""}]",pending
doi:10.1002/adbi.202400145,10.1002/adbi.202400145,TET3 Contributes to Exercise-Induced Functional Axon Regeneration and Visual Restoration.,,yes,yes,no,yes,unclear,preliminary_exclude,EC3,exclude,EC3,empirical_primary,no,two_or_more_layers,yes,epigenomics;transcriptomics,not_assessed,not_assessed,not_assessed,true,not_assessed,true,"[{""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""here it is first indicated that placing mice in an exercise stimulation environment induced DNA methylation patterns and transcriptomes of retinal ganglion cell, promoted axon regeneration after injury, and reversed vision loss in aged mice.""}, {""criterion"": ""bio_health_scope"", ""source"": ""abstract"", ""quote"": ""mice""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""reversed vision loss in aged mice""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""induced DNA methylation patterns and transcriptomes""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""DNA methylation patterns and transcriptomes""}, {""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""here it is first indicated""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""aged mice""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""DNA methylation patterns and transcriptomes""}, {""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""Collectively, these results suggested""}, {""criterion"": ""bio_health_scope"", ""source"": ""abstract"", ""quote"": ""placing mice""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""induced DNA methylation patterns and transcriptomes""}, {""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""these results suggested""}]",pending
doi:10.1002/adbi.202500710,10.1002/adbi.202500710,PRC2-Related Epigenetic Age Acceleration in Acute Myeloid Leukemia with DNMT3A and IDH2 Mutations.,,yes,yes,yes,yes,no,preliminary_exclude,EC5,exclude,EC5,empirical_primary,yes,two_or_more_layers,yes,disagreement,association_or_prediction_only,,sufficient,true,true,true,"[{""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""we identified""}, {""criterion"": ""bio_health_scope"", ""source"": ""title"", ""quote"": ""Acute Myeloid Leukemia""}, {""criterion"": ""aging_process_relevance"", ""source"": ""title"", ""quote"": ""Epigenetic Age Acceleration""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""integrative genomic analysis""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""differentially methylated CpG sites""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""integrative genomic analysis""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""associations between epigenetic aging""}, {""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""Using causality-enriched epigenetic clocks, we identified""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""quantifying senescence""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""integrative genomic analysis showed significant associations between epigenetic aging and recurrent AML driver mutated genes""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""epigenetic age""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""DNA methylation (DNAm)""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""differentially methylated CpG sites""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""recurrent AML driver mutated genes""}, {""criterion"": ""causal_basis"", ""source"": ""abstract"", ""quote"": ""significant associations between epigenetic aging and recurrent AML driver mutated genes""}, {""criterion"": ""causal_information_sufficiency"", ""source"": ""abstract"", ""quote"": ""Mechanistic analysis demonstrated""}, {""criterion"": ""causal_basis"", ""source"": ""abstract"", ""quote"": ""showed significant associations""}, {""criterion"": ""current_report_application"", ""source"": ""abstract"", ""quote"": ""showed significant associations""}, {""criterion"": ""causal_information_sufficiency"", ""source"": ""abstract"", ""quote"": ""integrative genomic analysis showed significant associations""}, {""criterion"": ""causal_basis"", ""source"": ""abstract"", ""quote"": ""showed significant associations between epigenetic aging and recurrent AML driver mutated genes""}, {""criterion"": ""causal_information_sufficiency"", ""source"": ""abstract"", ""quote"": ""Using causality-enriched epigenetic clocks""}, {""criterion"": ""causal_basis"", ""source"": ""abstract"", ""quote"": ""integrative genomic analysis showed significant associations""}]",pending
doi:10.1002/adfm.202514253,10.1002/adfm.202514253,Neodymium‐Modified Molybdenum Blue Nanoclusters Alleviate Polycystic Ovary Syndrome via Radical Scavenging,,unclear,unclear,unclear,unclear,unclear,preliminary_unclear,none,manual_review,,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,none,not_assessed,false,[],pending
doi:10.1002/advs.202000248,10.1002/advs.202000248,A 3D Cell Culture Model Identifies Wnt/β‐Catenin Mediated Inhibition of p53 as a Critical Step during Human Hepatocyte Regeneration,,yes,yes,unclear,yes,unclear,preliminary_unclear,none,seek_full_text,none,empirical_primary,disagreement,explicit_multiomics,yes,,not_assessed,not_assessed,not_assessed,false,not_assessed,false,"[{""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""integrative time‐lapse multi‐omics analyses show""}, {""criterion"": ""bio_health_scope"", ""source"": ""title"", ""quote"": ""Human Hepatocyte Regeneration""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""proliferative senescence‐inducing target PAI1""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""integrative time‐lapse multi‐omics analyses""}, {""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""Here, a 3D spheroid model of PHH is established to study hepatocyte regeneration""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""study hepatocyte regeneration""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""integrative time‐lapse multi‐omics analyses""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""proliferative senescence‐inducing target PAI1 (SERPINE1)""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""integrative time‐lapse multi‐omics analyses show""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""integrative time‐lapse multi‐omics analyses show""}, {""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""Functional validations reveal""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""an essential role of Wnt/β‐catenin signaling during human hepatocyte regeneration is identified""}, {""criterion"": ""bio_health_scope"", ""source"": ""abstract"", ""quote"": ""human hepatocyte regeneration""}]",pending
doi:10.1002/advs.202002738,10.1002/advs.202002738,Mitochondrial Damage‐Induced Innate Immune Activation in Vascular Smooth Muscle Cells Promotes Chronic Kidney Disease‐Associated Plaque Vulnerability,,yes,yes,yes,yes,yes,preliminary_include,none,seek_full_text,none,empirical_primary,yes,explicit_multiomics,yes,,named_causal_effect_design,direct_perturbation,sufficient,true,true,true,"[{""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""blocking IFN‐I response remarkably attenuates CKD‐associated plaque vulnerability""}, {""criterion"": ""bio_health_scope"", ""source"": ""abstract"", ""quote"": ""mouse with CKD""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""premature senescence""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""Using multi‐omics analysis""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""Using multi‐omics analysis""}, {""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""Here, it is shown that apolipoprotein E‐deficient (ApoE−/−) mouse with CKD (CKD/ApoE−/− mouse) is a useful model for investigating the pathogenesis of plaque vulnerability""}, {""criterion"": ""bio_health_scope"", ""source"": ""abstract"", ""quote"": ""vascular smooth muscle cells (VSMCs)""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""premature senescence and phenotypic switching of vascular smooth muscle cells (VSMCs) contributes to CKD‐associated plaque vulnerability""}, {""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""Here, it is shown""}, {""criterion"": ""bio_health_scope"", ""source"": ""abstract"", ""quote"": ""Chronic kidney disease (CKD)""}, {""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""Here, it is shown that""}, {""criterion"": ""bio_health_scope"", ""source"": ""title"", ""quote"": ""Vascular Smooth Muscle Cells""}, {""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""VSMCs are identified as both type‐I‐interferon (IFN‐I)‐responsive and IFN‐I‐productive cells.""}, {""criterion"": ""bio_health_scope"", ""source"": ""abstract"", ""quote"": ""apolipoprotein E‐deficient (ApoE−/−) mouse with CKD""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""premature senescence and phenotypic switching of vascular smooth muscle cells (VSMCs) contributes to CKD‐associated plaque vulnerability.""}, {""criterion"": ""causal_basis"", ""source"": ""abstract"", ""quote"": ""Using multi‐omics analysis and targeted and VSMC‐specific gene knockout mice""}, {""criterion"": ""design_family"", ""source"": ""abstract"", ""quote"": ""VSMC‐specific gene knockout mice""}, {""criterion"": ""causal_information_sufficiency"", ""source"": ""abstract"", ""quote"": ""Conversely, blocking IFN‐I response remarkably attenuates CKD‐associated plaque vulnerability.""}, {""criterion"": ""causal_basis"", ""source"": ""abstract"", ""quote"": ""Conversely, blocking IFN‐I response remarkably attenuates CKD‐associated plaque vulnerability.""}, {""criterion"": ""causal_information_sufficiency"", ""source"": ""abstract"", ""quote"": ""Using multi‐omics analysis and targeted and VSMC‐specific gene knockout mice""}, {""criterion"": ""current_report_application"", ""source"": ""abstract"", ""quote"": ""Using multi‐omics analysis and targeted and VSMC‐specific gene knockout mice""}, {""criterion"": ""causal_basis"", ""source"": ""abstract"", ""quote"": ""VSMC‐specific gene knockout mice""}, {""criterion"": ""causal_basis"", ""source"": ""abstract"", ""quote"": ""targeted and VSMC‐specific gene knockout mice""}, {""criterion"": ""design_family"", ""source"": ""abstract"", ""quote"": ""targeted and VSMC‐specific gene knockout mice""}]",pending
doi:10.1002/advs.202301538,10.1002/advs.202301538,Multi-Omics Analysis Reveals Translational Landscapes and Regulations in Mouse and Human Oocyte Aging.,,yes,yes,yes,yes,yes,preliminary_include,none,seek_full_text,none,empirical_primary,yes,explicit_multiomics,yes,proteomics;other,named_causal_effect_design,direct_perturbation,sufficient,true,true,true,"[{""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""Here, using multi-omics analysis of oocytes, it is found""}, {""criterion"": ""bio_health_scope"", ""source"": ""title"", ""quote"": ""Mouse and Human Oocyte Aging""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""translatomics during aging""}, {""criterion"": ""multiomics_evidence"", ""source"": ""title"", ""quote"": ""Multi-Omics Analysis""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""changes in the proteome""}, {""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""it is found that translatomics during aging is related to changes in the proteome""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""using multi-omics analysis of oocytes""}, {""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""it is found""}, {""criterion"": ""bio_health_scope"", ""source"": ""title"", ""quote"": ""Mouse and Human Oocyte""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""during oocyte aging""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""changes in the proteome""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""translatomics during aging""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""using multi-omics analysis of oocytes""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""during oocyte aging in mice and humans""}, {""criterion"": ""bio_health_scope"", ""source"": ""abstract"", ""quote"": ""oocytes""}, {""criterion"": ""current_report_application"", ""source"": ""abstract"", ""quote"": ""YTHDF3 intervention perturbs the translatome of oocytes""}, {""criterion"": ""causal_basis"", ""source"": ""abstract"", ""quote"": ""YTHDF3 intervention perturbs the translatome of oocytes""}, {""criterion"": ""design_family"", ""source"": ""abstract"", ""quote"": ""YTHDF3 intervention perturbs the translatome of oocytes""}, {""criterion"": ""causal_basis"", ""source"": ""abstract"", ""quote"": ""YTHDF3 intervention""}, {""criterion"": ""causal_information_sufficiency"", ""source"": ""abstract"", ""quote"": ""Here, using multi-omics analysis of oocytes""}, {""criterion"": ""design_family"", ""source"": ""abstract"", ""quote"": ""YTHDF3 intervention""}]",pending
doi:10.1002/advs.202401760,10.1002/advs.202401760,Performance of Liquid Biopsy‐Based Multi‐Omics Biomarkers for Early Detection of Gynecological Malignancies: A Prospective Study (PERCEIVE‐I),,yes,yes,no,yes,unclear,preliminary_exclude,EC3,exclude,EC3,empirical_primary,no,explicit_multiomics,yes,epigenomics;genomics;proteomics,not_assessed,not_assessed,not_assessed,true,not_assessed,true,"[{""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""The results showed""}, {""criterion"": ""bio_health_scope"", ""source"": ""title"", ""quote"": ""Gynecological Malignancies""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""age‐matched non‐cancer controls""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""The multi‐omics model combining methylation and protein markers""}, {""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""The results showed that the methylation model outperformed the protein and mutation models""}, {""criterion"": ""bio_health_scope"", ""source"": ""abstract"", ""quote"": ""gynecological Cancer cases""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""The multi‐omics model combining methylation and protein markers achieved improved sensitivity""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""Data derived from multi‐omics assays are obtained""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""Data derived from multi‐omics assays are obtained""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""The multi‐omics model combining methylation and protein markers""}, {""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""randomly divided into training and test sets""}, {""criterion"": ""multiomics_evidence"", ""source"": ""title"", ""quote"": ""Multi‐Omics Biomarkers""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""multi‐omics model combining methylation and protein markers""}]",pending
doi:10.1002/advs.202406670,10.1002/advs.202406670,A Novel Metabolomic Aging Clock Predicting Health Outcomes and Its Genetic and Modifiable Factors.,,yes,yes,yes,yes,no,preliminary_exclude,EC5,exclude,EC5,empirical_primary,yes,two_or_more_layers,yes,disagreement,association_or_prediction_only,,sufficient,true,true,true,"[{""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""The MetaboAgeMort showed significant associations""}, {""criterion"": ""bio_health_scope"", ""source"": ""title"", ""quote"": ""Health Outcomes""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""a new aging measure-MetaboAgeMort-is developed""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""using metabolomic profiles""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""99 genomic risk loci""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""using metabolomic profiles""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""99 genomic risk loci""}, {""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""Here, a new aging measure-MetaboAgeMort-is developed using metabolomic profiles from 239,291 UK Biobank participants""}, {""criterion"": ""bio_health_scope"", ""source"": ""abstract"", ""quote"": ""all-cause mortality, cause-specific mortality, and diverse incident diseases""}, {""criterion"": ""aging_process_relevance"", ""source"": ""title"", ""quote"": ""Metabolomic Aging Clock""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""The genetic analyses revealed 99 genomic risk loci""}, {""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""Here, a new aging measure-MetaboAgeMort-is developed""}, {""criterion"": ""bio_health_scope"", ""source"": ""abstract"", ""quote"": ""UK Biobank participants""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""metabolomic profiles""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""genetic analyses revealed 99 genomic risk loci""}, {""criterion"": ""bio_health_scope"", ""source"": ""abstract"", ""quote"": ""all-cause mortality""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""heterogeneous metabolomic aging""}, {""criterion"": ""report_type"", ""source"": ""abstract"", ""quote"": ""is developed using metabolomic profiles from 239,291 UK Biobank participants""}, {""criterion"": ""bio_health_scope"", ""source"": ""abstract"", ""quote"": ""all-cause mortality prediction""}, {""criterion"": ""aging_process_relevance"", ""source"": ""abstract"", ""quote"": ""a new aging measure-MetaboAgeMort""}, {""criterion"": ""multiomics_evidence"", ""source"": ""abstract"", ""quote"": ""genomic risk loci""}, {""criterion"": ""current_report_layer_use"", ""source"": ""abstract"", ""quote"": ""metabolomic profiles""}, {""criterion"": ""causal_basis"", ""source"": ""abstract"", ""quote"": ""MetaboAgeMort-is developed using metabolomic profiles from 239,291 UK Biobank participants for 10-year all-cause mortality prediction.""}, {""criterion"": ""causal_basis"", ""source"": ""abstract"", ""quote"": ""The MetaboAgeMort showed significant associations with all-cause mortality, cause-specific mortality, and diverse incident diseases.""}, {""criterion"": ""causal_information_sufficiency"", ""source"": ""abstract"", ""quote"": ""The genetic analyses revealed 99 genomic risk loci and 271 genes associated with MetaboAgeMort.""}, {""criterion"": ""causal_basis"", ""source"": ""abstract"", ""quote"": ""10-year all-cause mortality prediction""}, {""criterion"": ""causal_information_sufficiency"", ""source"": ""abstract"", ""quote"": ""The MetaboAgeMort showed significant associations with all-cause mortality""}, {""criterion"": ""causal_basis"", ""source"": ""abstract"", ""quote"": ""for 10-year all-cause mortality prediction""}, {""criterion"": ""causal_basis"", ""source"": ""abstract"", ""quote"": ""showed significant associations""}, {""criterion"": ""causal_information_sufficiency"", ""source"": ""abstract"", ""quote"": ""The genetic analyses revealed 99 genomic risk loci""}, {""criterion"": ""causal_basis"", ""source"": ""abstract"", ""quote"": ""showed significant associations with all-cause mortality""}]",pending
