record_id,doi,title,normalized_title,source_cohort,publication_form_initial,eligibility_ledger,eligibility_decision,version_candidate_id,provisional_canonical_report,study_id,report_to_study_status,synthesis_inclusion_status
doi:10.1186/s12951-026-04362-w,10.1186/s12951-026-04362-w,A multifunctional ICAM1-directed MnO₂@ZIF8 nanoplatform with Tanshinone IIA synergistically reverses senescence and restores alveolar regeneration in septic lung injury,a multifunctional icam1 directed mno2 zif8 nanoplatform with tanshinone iia synergistically reverses senescence and restores alveolar regeneration in septic lung injury,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1186/s12964-020-00634-6,10.1186/s12964-020-00634-6,Yes-associated protein (YAP) induces a secretome phenotype and transcriptionally regulates plasminogen activator Inhibitor-1 (PAI-1) expression in hepatocarcinogenesis.,yes associated protein yap induces a secretome phenotype and transcriptionally regulates plasminogen activator inhibitor 1 pai 1 expression in hepatocarcinogenesis,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1186/s12974-017-0928-0,10.1186/s12974-017-0928-0,"Progression of pathology in PINK1-deficient mouse brain from splicing via ubiquitination, ER stress, and mitophagy changes to neuroinflammation.",progression of pathology in pink1 deficient mouse brain from splicing via ubiquitination er stress and mitophagy changes to neuroinflammation,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1186/s13024-017-0212-x,10.1186/s13024-017-0212-x,Hexokinases link DJ-1 to the PINK1/parkin pathway.,hexokinases link dj 1 to the pink1 parkin pathway,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1186/s13024-023-00628-1,10.1186/s13024-023-00628-1,Overexpression of human alpha-Synuclein leads to dysregulated microbiome/metabolites with ageing in a rat model of Parkinson disease,overexpression of human alpha synuclein leads to dysregulated microbiome metabolites with ageing in a rat model of parkinson disease,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,version_candidate_013,true,,confirmed_version_group,pending_causal_evidence_extraction
doi:10.1186/s13024-024-00746-4,10.1186/s13024-024-00746-4,Pathological characteristics of axons and alterations of proteomic and lipidomic profiles in midbrain dopaminergic neurodegeneration induced by WDR45-deficiency,pathological characteristics of axons and alterations of proteomic and lipidomic profiles in midbrain dopaminergic neurodegeneration induced by wdr45 deficiency,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1186/s13024-025-00802-7,10.1186/s13024-025-00802-7,Cellular senescence induced by cholesterol accumulation is mediated by lysosomal ABCA1 in APOE4 and AD,cellular senescence induced by cholesterol accumulation is mediated by lysosomal abca1 in apoe4 and ad,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,version_candidate_018,true,,confirmed_version_group,pending_causal_evidence_extraction
doi:10.1186/s13046-023-02909-5,10.1186/s13046-023-02909-5,RSK3 switches cell fate: from stress-induced senescence to malignant progression,rsk3 switches cell fate from stress induced senescence to malignant progression,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1186/s13046-025-03420-9,10.1186/s13046-025-03420-9,PSMB10 maintains the stemness of chemotherapeutic drug-resistant leukemia cells by inhibiting senescence and cytotoxic T lymphocyte-mediated killing in a ubiquitinated degradation manner,psmb10 maintains the stemness of chemotherapeutic drug resistant leukemia cells by inhibiting senescence and cytotoxic t lymphocyte mediated killing in a ubiquitinated degradation manner,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1186/s13046-026-03741-3,10.1186/s13046-026-03741-3,Extracellular vesicles from chemotherapy-induced senescent tumor cells reprogram hepatic phospholipid metabolism to promote pancreatic cancer liver metastasis.,extracellular vesicles from chemotherapy induced senescent tumor cells reprogram hepatic phospholipid metabolism to promote pancreatic cancer liver metastasis,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1186/s13073-024-01322-7,10.1186/s13073-024-01322-7,Metabolome-wide Mendelian randomization for age at menarche and age at natural menopause,metabolome wide mendelian randomization for age at menarche and age at natural menopause,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1186/s13195-025-01861-0,10.1186/s13195-025-01861-0,Ap1s1 reduction in the aging brain heightens neuronal vulnerability to amyloid-β and oxidative stress in Alzheimer's pathogenesis.,ap1s1 reduction in the aging brain heightens neuronal vulnerability to amyloid and oxidative stress in alzheimer s pathogenesis,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1186/s13287-021-02455-x,10.1186/s13287-021-02455-x,Using a new HSPC senescence model in vitro to explore the mechanism of cellular memory in aging HSPCs.,using a new hspc senescence model in vitro to explore the mechanism of cellular memory in aging hspcs,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1186/s13287-024-03916-9,10.1186/s13287-024-03916-9,Cytokine priming enhances the antifibrotic effects of human adipose derived mesenchymal stromal cells conditioned medium,cytokine priming enhances the antifibrotic effects of human adipose derived mesenchymal stromal cells conditioned medium,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1186/s13287-025-04761-0,10.1186/s13287-025-04761-0,iPSCs derived sEVs ameliorate NK cell senescence by targeting CISH-STAT3,ipscs derived sevs ameliorate nk cell senescence by targeting cish stat3,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1186/s13287-026-05112-3,10.1186/s13287-026-05112-3,SIRT6 enhances the therapeutic potential of extracellular vesicles in mitigating osteoarthritis in rat models,sirt6 enhances the therapeutic potential of extracellular vesicles in mitigating osteoarthritis in rat models,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1186/s13395-025-00406-1,10.1186/s13395-025-00406-1,Long-term DNA methylation changes induced by age and elevated CO<sub>2</sub> in skeletal muscle.,long term dna methylation changes induced by age and elevated co sub 2 sub in skeletal muscle,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1186/s40168-019-0751-1,10.1186/s40168-019-0751-1,Antibiotic-modulated microbiome suppresses lethal inflammation and prolongs lifespan in Treg-deficient mice,antibiotic modulated microbiome suppresses lethal inflammation and prolongs lifespan in treg deficient mice,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1186/s40168-023-01707-7,10.1186/s40168-023-01707-7,Uterine microbial communities and their potential role in the regulation of epithelium cell cycle and apoptosis in aged hens.,uterine microbial communities and their potential role in the regulation of epithelium cell cycle and apoptosis in aged hens,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1186/s40643-024-00824-x,10.1186/s40643-024-00824-x,Stress-induced premature senescence in high five cell cultures: a principal factor in cell-density effects,stress induced premature senescence in high five cell cultures a principal factor in cell density effects,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.12122/j.issn.1673-4254.2023.08.10,10.12122/j.issn.1673-4254.2023.08.10,[Lipocalin 2 induces self-limited inhibition of osteoblast differentiation of mesenchymal stem cells].,lipocalin 2 induces self limited inhibition of osteoblast differentiation of mesenchymal stem cells,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1242/bio.062326,10.1242/bio.062326,An ARVC-5 Drosophila knock-in model reveals new functions of Tmem43 in lipid homeostasis,an arvc 5 drosophila knock in model reveals new functions of tmem43 in lipid homeostasis,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1371/journal.pgen.1002359,10.1371/journal.pgen.1002359,Activation of Bmp2-Smad1 signal and its regulation by coordinated alteration of H3K27 trimethylation in Ras-induced senescence.,activation of bmp2 smad1 signal and its regulation by coordinated alteration of h3k27 trimethylation in ras induced senescence,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1371/journal.pgen.1008835,10.1371/journal.pgen.1008835,Genetic and metabolomic architecture of variation in diet restriction-mediated lifespan extension in Drosophila,genetic and metabolomic architecture of variation in diet restriction mediated lifespan extension in drosophila,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1371/journal.pgen.1009083,10.1371/journal.pgen.1009083,Fine-tuning autophagy maximises lifespan and is associated with changes in mitochondrial gene expression in Drosophila.,fine tuning autophagy maximises lifespan and is associated with changes in mitochondrial gene expression in drosophila,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1371/journal.pone.0236679,10.1371/journal.pone.0236679,Characterisation of protein isoforms encoded by the Drosophila Glycogen Synthase Kinase 3 gene shaggy.,characterisation of protein isoforms encoded by the drosophila glycogen synthase kinase 3 gene shaggy,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1371/journal.pone.0262488,10.1371/journal.pone.0262488,Loss of the transcription repressor ZHX3 induces senescence-associated gene expression and mitochondrial-nucleolar activation.,loss of the transcription repressor zhx3 induces senescence associated gene expression and mitochondrial nucleolar activation,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1371/journal.pone.0338326,10.1371/journal.pone.0338326,UTX/Top2β axis mediated spinal cord microvascular endothelial cells senescence exacerbates spinal cord injury,utx top2 axis mediated spinal cord microvascular endothelial cells senescence exacerbates spinal cord injury,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.15252/embr.201541132,10.15252/embr.201541132,Life span extension by targeting a link between metabolism and histone acetylation in Drosophila.,life span extension by targeting a link between metabolism and histone acetylation in drosophila,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.15252/embr.202152606,10.15252/embr.202152606,CEST‐2.2 overexpression alters lipid metabolism and extends longevity of mitochondrial mutants,cest2 2 overexpression alters lipid metabolism and extends longevity of mitochondrial mutants,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.18632/aging.102822,10.18632/aging.102822,Transcriptomic and metabolomic profiling of long-lived growth hormone releasing hormone knock-out mice: evidence for altered mitochondrial function and amino acid metabolism.,transcriptomic and metabolomic profiling of long lived growth hormone releasing hormone knock out mice evidence for altered mitochondrial function and amino acid metabolism,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.18632/aging.202759,10.18632/aging.202759,Transcriptome and lipidome profile of human mesenchymal stem cells with reduced senescence and increased trilineage differentiation ability upon drug treatment.,transcriptome and lipidome profile of human mesenchymal stem cells with reduced senescence and increased trilineage differentiation ability upon drug treatment,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.18632/aging.203857,10.18632/aging.203857,A comprehensive analysis of age-related metabolomics and transcriptomics reveals metabolic alterations in rat bone marrow mesenchymal stem cells.,a comprehensive analysis of age related metabolomics and transcriptomics reveals metabolic alterations in rat bone marrow mesenchymal stem cells,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.18632/aging.204251,10.18632/aging.204251,Systemic lipolysis promotes physiological fitness in Drosophila melanogaster .,systemic lipolysis promotes physiological fitness in drosophila melanogaster,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.18632/aging.205711,10.18632/aging.205711,"Using genetics and proteomics data to identify proteins causally related to COVID-19, healthspan and lifespan: a Mendelian randomization study",using genetics and proteomics data to identify proteins causally related to covid 19 healthspan and lifespan a mendelian randomization study,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.18632/aging.206306,10.18632/aging.206306,"Evaluating the nonlinear effects of sleep duration on biological aging across phenotypic, genomic, and epigenomic data.",evaluating the nonlinear effects of sleep duration on biological aging across phenotypic genomic and epigenomic data,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.18632/oncotarget.16766,10.18632/oncotarget.16766,Specific changes in mitochondrial lipidome alter mitochondrial proteome and increase the geroprotective efficiency of lithocholic acid in chronologically aging yeast.,specific changes in mitochondrial lipidome alter mitochondrial proteome and increase the geroprotective efficiency of lithocholic acid in chronologically aging yeast,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.20944/preprints202408.1619.v1,10.20944/preprints202408.1619.v1,Epigenetic Reprogramming of Aging: Reversing the Clock for Regenerative Medicine,epigenetic reprogramming of aging reversing the clock for regenerative medicine,stable_layer_pair_extension,repository_preprint,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.21203/rs.3.rs-2391658/v1,10.21203/rs.3.rs-2391658/v1,"ADHD genetic burden associates with older epigenetic age: Mediating roles of education, behavioral and sociodemographic factors among older adults",adhd genetic burden associates with older epigenetic age mediating roles of education behavioral and sociodemographic factors among older adults,stable_layer_pair_extension,repository_preprint,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.21203/rs.3.rs-2815300/v1,10.21203/rs.3.rs-2815300/v1,Longitudinal modeling of human neuronal aging identifies RCAN1-TFEB pathway contributing to neurodegeneration of Huntington's disease.,longitudinal modeling of human neuronal aging identifies rcan1 tfeb pathway contributing to neurodegeneration of huntington s disease,stable_layer_pair_extension,repository_preprint,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,version_candidate_008,false,,confirmed_version_group,pending_causal_evidence_extraction
doi:10.21203/rs.3.rs-4022389/v1,10.21203/rs.3.rs-4022389/v1,Oral 8-aminoguanine against age-related retinal degeneration,oral 8 aminoguanine against age related retinal degeneration,stable_layer_pair_extension,repository_preprint,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.21203/rs.3.rs-4373201/v1,10.21203/rs.3.rs-4373201/v1,Cellular senescence induced by cholesterol accumulation is mediated by lysosomal ABCA1 in APOE4 and AD,cellular senescence induced by cholesterol accumulation is mediated by lysosomal abca1 in apoe4 and ad,stable_layer_pair_extension,repository_preprint,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,version_candidate_018,false,,confirmed_version_group,pending_causal_evidence_extraction
doi:10.21203/rs.3.rs-6568233/v1,10.21203/rs.3.rs-6568233/v1,Din Oversees Mesenchymal Stem Cell Homeostasis in Mouse Incisors,din oversees mesenchymal stem cell homeostasis in mouse incisors,stable_layer_pair_extension,repository_preprint,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.21203/rs.3.rs-6768173/v1,10.21203/rs.3.rs-6768173/v1,Multivariate genome-wide analyses of insulin resistance phenotypes unravel novel loci and therapeutic targets for cardiometabolic health and longevity,multivariate genome wide analyses of insulin resistance phenotypes unravel novel loci and therapeutic targets for cardiometabolic health and longevity,stable_layer_pair_extension,repository_preprint,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.21203/rs.3.rs-7771199/v1,10.21203/rs.3.rs-7771199/v1,Reproductive aging causes precocious ZGA and morula gene expression and chromatin hyper-activation in rhesus monkey embryos via maternal SETDB1 insufficiency,reproductive aging causes precocious zga and morula gene expression and chromatin hyper activation in rhesus monkey embryos via maternal setdb1 insufficiency,stable_layer_pair_extension,repository_preprint,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.21203/rs.3.rs-9261217/v1,10.21203/rs.3.rs-9261217/v1,HIRA-mediated H3.3 deposition preserves hepatocyte cell identity during liver aging,hira mediated h3 3 deposition preserves hepatocyte cell identity during liver aging,stable_layer_pair_extension,repository_preprint,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.21203/rs.3.rs-9586760/v1,10.21203/rs.3.rs-9586760/v1,Pleiotropic genetic links between high-grade serous ovarian cancer and female reproductive timing traits,pleiotropic genetic links between high grade serous ovarian cancer and female reproductive timing traits,stable_layer_pair_extension,repository_preprint,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.2147/ccid.s508946,10.2147/ccid.s508946,Potential Targets Related to Skin Aging: Based on eQTL and GWAS Datasets,potential targets related to skin aging based on eqtl and gwas datasets,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.2147/ccid.s562516,10.2147/ccid.s562516,DNA Methylation‐Regulated ZDHHC17 Promotes the Risk of Facial Skin Aging,dna methylationregulated zdhhc17 promotes the risk of facial skin aging,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.2147/dddt.s594895,10.2147/dddt.s594895,"SRN-901, a Novel Longevity Drug, Extends Lifespan and Healthspan by Targeting Multiple Aging Pathways.",srn 901 a novel longevity drug extends lifespan and healthspan by targeting multiple aging pathways,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.2174/0115680266358687250507041056,10.2174/0115680266358687250507041056,Integrative Analysis Reveals Genes Causal Relation with Ovarian Cancer and aging,integrative analysis reveals genes causal relation with ovarian cancer and aging,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.2337/db14-1709,10.2337/db14-1709,Epigenetic Regulation of Placenta-Specific 8 Contributes to Altered Function of Endothelial Colony-Forming Cells Exposed to Intrauterine Gestational Diabetes Mellitus.,epigenetic regulation of placenta specific 8 contributes to altered function of endothelial colony forming cells exposed to intrauterine gestational diabetes mellitus,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.26599/fshw.2025.9250818,10.26599/fshw.2025.9250818,The antiaging effect of edible bird's nest on the skin of healthy women: a randomized controlled trial,the antiaging effect of edible bird s nest on the skin of healthy women a randomized controlled trial,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.31857/s0026898424020065,10.31857/s0026898424020065,"Knockout of <i>Hsp70</i> genes modulates age-related transcriptomic changes in leg muscles, reduces locomotion speed and lifespan of <i>Drosophila melanogaster</i>",knockout of i hsp70 i genes modulates age related transcriptomic changes in leg muscles reduces locomotion speed and lifespan of i drosophila melanogaster i,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.32604/or.2025.060021,10.32604/or.2025.060021,Correlation of senescence-related gene FEN1 on neuroblastoma progression and cisplatin chemotherapy sensitivity,correlation of senescence related gene fen1 on neuroblastoma progression and cisplatin chemotherapy sensitivity,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.3389/fcell.2026.1784998,10.3389/fcell.2026.1784998,Extracellular vesicles modulate skin aging biomarkers in a 3D reconstructed full-thickness skin model,extracellular vesicles modulate skin aging biomarkers in a 3d reconstructed full thickness skin model,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.3389/fendo.2023.1255889,10.3389/fendo.2023.1255889,Using proteomics and metabolomics to identify therapeutic targets for senescence mediated cancer: genetic complementarity method,using proteomics and metabolomics to identify therapeutic targets for senescence mediated cancer genetic complementarity method,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.3389/fimmu.2024.1360687,10.3389/fimmu.2024.1360687,Unraveling the mechanisms of NK cell dysfunction in aging and Alzheimer's disease: insights from GWAS and single-cell transcriptomics.,unraveling the mechanisms of nk cell dysfunction in aging and alzheimer s disease insights from gwas and single cell transcriptomics,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.3389/fnagi.2023.1241412,10.3389/fnagi.2023.1241412,Effects of copy number variations on longevity in late-onset Alzheimer's disease patients: insights from a causality network analysis.,effects of copy number variations on longevity in late onset alzheimer s disease patients insights from a causality network analysis,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.3389/fncel.2023.1296455,10.3389/fncel.2023.1296455,A view of the genetic and proteomic profile of extracellular matrix molecules in aging and stroke,a view of the genetic and proteomic profile of extracellular matrix molecules in aging and stroke,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.3389/fnut.2026.1750030,10.3389/fnut.2026.1750030,Epigenetic and microbiome responses to greens supplementation in obese older adults: results from a randomized crossover-controlled trial.,epigenetic and microbiome responses to greens supplementation in obese older adults results from a randomized crossover controlled trial,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.3389/fonc.2024.1276092,10.3389/fonc.2024.1276092,"Diverse temporal and spatial mechanisms work, partially through Stanniocalcin-1, V-ATPase and senescence, to activate the extracellular ATP-mediated drug resistance in human cancer cells",diverse temporal and spatial mechanisms work partially through stanniocalcin 1 v atpase and senescence to activate the extracellular atp mediated drug resistance in human cancer cells,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
